player,innings,runs,balls,fours,sixes,dismissals,average,strike_rate,boundary_rate,balls_bowled,runs_conceded,wickets,overs,economy,bowling_avg,bowling_strike_rate,batting_strength,bowling_strength,overall_strength
MD Shanaka,3,26.0,26.0,2.0,1.0,2.0,13.0,100.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.60769230769231,0.2,37.807692307692314
MDKJ Perera,2,14.0,13.0,3.0,0.0,2.0,7.0,107.6923076923077,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72307692307692,0.2,39.92307692307692
MEK Hussey,58,1977.0,1612.0,198.0,52.0,51.0,38.76470588235294,122.64267990074441,0.15508684863523572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.10042329586922,0.2,56.30042329586922
MF Maharoof,20,177.0,123.0,12.0,9.0,10.0,17.7,143.90243902439025,0.17073170731707318,425.0,532.0,33.0,70.5,7.510588235294118,16.12121212121212,12.878787878787879,54.665365853658535,14.262352941176472,68.927718794835
MG Bracewell,5,58.0,47.0,6.0,1.0,2.0,29.0,123.40425531914893,0.14893617021276595,66.0,95.0,6.0,11.0,8.636363636363637,15.833333333333334,11.0,51.9,0.42727272727272736,52.32727272727273
MG Johnson,54,167.0,164.0,10.0,7.0,13.0,12.846153846153847,101.82926829268293,0.10365853658536585,1244.0,1740.0,66.0,207.2,8.392282958199356,26.363636363636363,18.848484848484848,41.860412757973734,30.492926045016077,72.35333880298981
MG Neser,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,62.0,0.0,4.1,14.879999999999999,62.0,25.0,0.1,-4.4559999999999995,-4.356
MJ Clarke,6,98.0,94.0,12.0,0.0,6.0,16.333333333333332,104.25531914893617,0.1276595744680851,66.0,72.0,3.0,11.0,6.545454545454546,24.0,22.0,40.36312056737588,-0.45454545454545453,39.90857511283043
MJ Guptill,13,271.0,197.0,24.0,15.0,12.0,22.583333333333332,137.56345177664974,0.19796954314720813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.361759729272414,0.2,54.56175972927242
MJ Henry,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,183.0,3.0,17.0,10.764705882352942,61.0,34.0,0.6000000000000001,-1.723529411764706,-1.1235294117647059
MJ Lumb,12,278.0,194.0,45.0,6.0,12.0,23.166666666666668,143.29896907216494,0.26288659793814434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.514089347079036,0.2,57.71408934707904
MJ McClenaghan,56,85.0,70.0,5.0,7.0,12.0,7.083333333333333,121.42857142857143,0.17142857142857143,1283.0,1839.0,75.0,213.5,8.600155884645362,24.52,17.106666666666666,47.090476190476195,34.93164458300857,82.02212077348477
MJ Owen,1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
MJ Santner,31,110.0,104.0,6.0,6.0,8.0,13.75,105.76923076923077,0.11538461538461539,604.0,744.0,26.0,100.4,7.390728476821192,28.615384615384617,23.23076923076923,41.83846153846153,10.791390728476822,52.62985226693835
MJ Suthar,1,1.0,2.0,0.0,0.0,1.0,1.0,50.0,0.0,12.0,26.0,0.0,2.0,13.0,26.0,12.0,15.4,-3.8833333333333333,11.516666666666667
MK Lomror,37,527.0,373.0,33.0,30.0,29.0,18.17241379310345,141.28686327077747,0.16890080428954424,90.0,127.0,2.0,15.0,8.466666666666667,63.5,45.0,53.8330405842655,-1.5355555555555556,52.29748502870994
MK Pandey,161,3951.0,3248.0,340.0,116.0,135.0,29.266666666666666,121.64408866995073,0.14039408866995073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.60777504105091,0.2,53.80777504105091
MK Tiwary,85,1695.0,1449.0,156.0,40.0,59.0,28.728813559322035,116.97722567287785,0.13526570048309178,42.0,83.0,1.0,7.0,11.857142857142858,83.0,42.0,51.890007135254,-3.0523809523809526,48.83762618287305
ML Hayden,32,1107.0,806.0,121.0,44.0,31.0,35.70967741935484,137.34491315136475,0.20471464019851116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.68163771712158,0.2,59.881637717121585
MM Ali,69,1167.0,835.0,95.0,67.0,53.0,22.0188679245283,139.76047904191617,0.19401197604790418,855.0,1036.0,46.0,142.3,7.270175438596492,22.52173913043478,18.58695652173913,56.21593040334426,20.82970760233918,77.04563800568344
MM Patel,63,39.0,41.0,5.0,0.0,6.0,6.5,95.1219512195122,0.12195121951219512,1366.0,1733.0,82.0,227.4,7.612005856515374,21.134146341463413,16.658536585365855,39.275609756097566,38.72840409956076,78.00401385565833
MM Sharma,120,125.0,136.0,9.0,4.0,17.0,7.352941176470588,91.91176470588235,0.09558823529411764,2413.0,3537.0,149.0,402.1,8.794861168669705,23.738255033557046,16.19463087248322,42.72647058823529,71.87389142146705,114.60036200970234
MN Samuels,15,161.0,172.0,9.0,7.0,13.0,12.384615384615385,93.6046511627907,0.09302325581395349,214.0,285.0,10.0,35.4,7.990654205607477,28.5,21.4,35.09570661896244,2.6121495327102804,37.70785615167272
MN van Wyk,5,167.0,132.0,19.0,1.0,3.0,55.666666666666664,126.51515151515152,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.45151515151515,0.2,63.651515151515156
MP Breetzke,1,14.0,12.0,1.0,1.0,1.0,14.0,116.66666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.93333333333334,0.2,44.13333333333334
MP Stoinis,108,2026.0,1400.0,158.0,106.0,72.0,28.13888888888889,144.71428571428572,0.18857142857142858,890.0,1477.0,46.0,148.2,9.957303370786516,32.108695652173914,19.347826086956523,62.041269841269845,20.02314606741573,82.06441590868558
MP Yadav,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,188.0,10.0,20.2,9.245901639344263,18.8,12.2,0.6000000000000001,2.242622950819672,2.842622950819672
MR Marsh,55,1292.0,904.0,104.0,75.0,47.0,27.48936170212766,142.9203539823009,0.19800884955752213,563.0,803.0,37.0,93.5,8.557726465364121,21.7027027027027,15.216216216216216,58.632027866691764,15.945825932504441,74.5778537991962
MS Bhandage,1,1.0,4.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.2,8.1
MS Bisla,39,798.0,702.0,93.0,23.0,38.0,21.0,113.67521367521367,0.16524216524216523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.907407407407405,0.2,46.10740740740741
MS Dhoni,241,5439.0,3957.0,375.0,264.0,142.0,38.30281690140845,137.45261561789235,0.16148597422289612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.68663093038901,0.2,69.88663093038902
MS Gony,44,99.0,71.0,6.0,8.0,9.0,11.0,139.43661971830986,0.19718309859154928,893.0,1317.0,39.0,148.5,8.848824188129898,33.76923076923077,22.897435897435898,53.674647887323935,16.854087346024635,70.52873523334857
MS Wade,14,183.0,177.0,23.0,2.0,14.0,13.071428571428571,103.38983050847457,0.14124293785310735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.07037933817595,0.2,39.27037933817595
MV Boucher,23,394.0,309.0,32.0,13.0,14.0,28.142857142857142,127.50809061488673,0.14563106796116504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.322191400832175,0.2,53.52219140083218
MW Short,6,117.0,92.0,15.0,4.0,6.0,19.5,127.17391304347827,0.20652173913043478,24.0,25.0,0.0,4.0,6.25,25.0,24.0,50.082608695652176,-1.8666666666666667,48.21594202898551
Mandeep Singh,97,1706.0,1388.0,176.0,38.0,81.0,21.061728395061728,122.91066282420749,0.15417867435158503,12.0,26.0,0.0,2.0,13.0,26.0,12.0,49.981463692318634,-3.8833333333333333,46.0981303589853
Mashrafe Mortaza,1,2.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,26.0,59.0,1.0,4.2,13.615384615384617,59.0,26.0,30.900000000000002,-3.5769230769230775,27.323076923076925
Mayank Dagar,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,137.0,205.0,2.0,22.5,8.978102189781023,102.5,68.5,0.7000000000000001,-1.6905109489051096,-0.9905109489051095
Misbah-ul-Haq,8,117.0,81.0,10.0,6.0,7.0,16.714285714285715,144.44444444444446,0.19753086419753085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.06966490299825,0.2,54.26966490299825
Mohammad Ashraful,1,2.0,10.0,0.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.2,7.0
Mohammad Asif,8,3.0,6.0,0.0,0.0,2.0,1.5,50.0,0.0,193.0,307.0,9.0,32.1,9.544041450777202,34.111111111111114,21.444444444444443,16.2,1.6461139896373058,17.846113989637306
Mohammad Hafeez,8,64.0,83.0,7.0,2.0,7.0,9.142857142857142,77.10843373493977,0.10843373493975904,61.0,71.0,2.0,10.1,6.983606557377049,35.5,30.5,29.05834767641997,-1.0885245901639347,27.969823086256035
Mohammad Nabi,24,221.0,152.0,18.0,12.0,17.0,13.0,145.39473684210526,0.19736842105263158,417.0,527.0,15.0,69.3,7.58273381294964,35.13333333333333,27.8,53.46578947368421,5.232374100719425,58.69816357440364
Mohammed Shami,119,84.0,89.0,7.0,2.0,14.0,6.0,94.38202247191012,0.10112359550561797,2623.0,3834.0,150.0,437.1,8.77011056042699,25.56,17.486666666666668,43.237078651685394,72.3804041174228,115.6174827691082
Mohammed Siraj,108,112.0,123.0,10.0,4.0,9.0,12.444444444444445,91.0569105691057,0.11382113821138211,2308.0,3434.0,112.0,384.4,8.927209705372617,30.660714285714285,20.607142857142858,44.47127371273712,53.3315424610052,97.80281617374231
Mohit Rathee,1,1.0,2.0,0.0,0.0,0.0,1.0,50.0,0.0,12.0,29.0,0.0,2.0,14.5,29.0,12.0,15.5,-4.333333333333333,11.166666666666668
Mohsin Khan,23,25.0,24.0,2.0,1.0,3.0,8.333333333333334,104.16666666666667,0.125,486.0,698.0,27.0,81.0,8.617283950617283,25.85185185185185,18.0,39.083333333333336,10.925925925925926,50.00925925925926
Monu Kumar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,2.1,9.230769230769232,20.0,13.0,0.1,-2.7538461538461543,-2.653846153846154
Mujeeb Ur Rahman,20,12.0,15.0,2.0,0.0,3.0,4.0,80.0,0.13333333333333333,446.0,626.0,21.0,74.2,8.42152466367713,29.80952380952381,21.238095238095237,29.96666666666667,7.982959641255606,37.94962630792227
Mukesh Choudhary,16,6.0,6.0,1.0,0.0,1.0,6.0,100.0,0.16666666666666666,316.0,523.0,17.0,52.4,9.930379746835444,30.764705882352942,18.58823529411765,37.233333333333334,5.5316455696202524,42.76497890295359
Mukesh Kumar,32,10.0,18.0,0.0,0.0,1.0,10.0,55.55555555555556,0.0,642.0,1118.0,45.0,107.0,10.448598130841122,24.844444444444445,14.266666666666667,23.76666666666667,19.37943925233645,43.14610591900312
Musheer Khan,1,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,27.0,1.0,2.0,13.5,27.0,12.0,0.0,-3.533333333333333,-3.533333333333333
Mustafizur Rahman,60,13.0,24.0,0.0,1.0,2.0,6.5,54.166666666666664,0.041666666666666664,1372.0,1879.0,74.0,228.4,8.21720116618076,25.39189189189189,18.54054054054054,25.483333333333334,34.54562682215743,60.028960155490765
N Burger,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,152.0,7.0,17.0,8.941176470588236,21.714285714285715,14.571428571428571,0.5,0.831372549019608,1.331372549019608
N Jagadeesan,10,162.0,147.0,21.0,2.0,9.0,18.0,110.20408163265306,0.1564625850340136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.490476190476194,0.2,43.6904761904762
N Pooran,86,2293.0,1359.0,158.0,167.0,68.0,33.720588235294116,168.72700515084622,0.23914643119941134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.68926546335973,0.2,70.88926546335973
N Rana,114,2853.0,2086.0,261.0,141.0,103.0,27.699029126213592,136.76893576222434,0.19271332694151486,192.0,271.0,10.0,32.0,8.46875,27.1,19.2,57.064558917983035,2.4697916666666666,59.5343505846497
N Saini,10,140.0,141.0,16.0,0.0,10.0,14.0,99.29078014184397,0.11347517730496454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65673758865248,0.2,37.856737588652486
N Thushara,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,289.0,9.0,30.3,9.475409836065573,32.111111111111114,20.333333333333332,0.8,1.6672131147540987,2.4672131147540988
N Wadhera,31,719.0,503.0,60.0,39.0,27.0,26.62962962962963,142.9423459244533,0.19681908548707752,17.0,22.0,0.0,2.5,7.764705882352941,22.0,17.0,57.87093733892939,-2.317647058823529,55.553290280105855
NA Saini,28,31.0,35.0,3.0,0.0,3.0,10.333333333333334,88.57142857142857,0.08571428571428572,603.0,864.0,20.0,100.3,8.597014925373134,43.2,30.15,34.91904761904762,7.427529021558873,42.34657664060649
NB Singh,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,1.0,4.0,4.5,18.0,24.0,0.2,-0.8416666666666666,-0.6416666666666666
ND Doshi,4,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,79.0,2.0,9.2,8.464285714285714,39.5,28.0,0.30000000000000004,-1.532142857142857,-1.232142857142857
NJ Maddinson,3,20.0,21.0,4.0,0.0,3.0,6.666666666666667,95.23809523809524,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.04761904761905,0.2,35.247619047619054
NJ Rimmington,1,1.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,18.0,20.0,0.0,3.0,6.666666666666667,20.0,18.0,30.5,-1.988888888888889,28.511111111111113
NL McCullum,2,26.0,22.0,0.0,1.0,1.0,26.0,118.18181818181819,0.045454545454545456,30.0,35.0,0.0,5.0,7.0,35.0,30.0,46.86363636363636,-2.0933333333333333,44.770303030303026
NLTC Perera,37,424.0,309.0,23.0,26.0,22.0,19.272727272727273,137.2168284789644,0.15857605177993528,701.0,1031.0,37.0,116.5,8.82453637660485,27.864864864864863,18.945945945945947,53.545660488378935,15.863195435092726,69.40885592347166
NM Coulter-Nile,38,82.0,72.0,7.0,4.0,11.0,7.454545454545454,113.88888888888889,0.1527777777777778,866.0,1125.0,52.0,144.2,7.794457274826789,21.634615384615383,16.653846153846153,42.90404040404041,23.673672055427254,66.57771245946766
NS Naik,4,31.0,50.0,2.0,0.0,4.0,7.75,62.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.2,22.7
NT Ellis,17,19.0,25.0,0.0,1.0,4.0,4.75,76.0,0.04,381.0,553.0,20.0,63.3,8.708661417322835,27.65,19.05,26.8,7.397900262467192,34.19790026246719
NV Ojha,94,1554.0,1313.0,121.0,79.0,75.0,20.72,118.35491241431835,0.15232292460015232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.740932216298546,0.2,48.94093221629855
Naman Dhir,19,392.0,217.0,37.0,23.0,14.0,28.0,180.6451612903226,0.2764976958525346,52.0,76.0,1.0,8.4,8.76923076923077,76.0,52.0,71.42350230414746,-2.126923076923077,69.29657922722438
Navdeep Saini,4,2.0,2.0,0.0,0.0,1.0,2.0,100.0,0.0,73.0,139.0,6.0,12.1,11.424657534246576,23.166666666666668,12.166666666666666,31.1,-0.4109589041095891,30.689041095890413
Naveen-ul-Haq,17,18.0,25.0,2.0,0.0,1.0,18.0,72.0,0.08,392.0,602.0,26.0,65.2,9.214285714285715,23.153846153846153,15.076923076923077,32.0,10.248979591836735,42.248979591836736
Niraj Patel,6,121.0,119.0,14.0,1.0,4.0,30.25,101.68067226890756,0.12605042016806722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.325210084033614,0.2,45.52521008403362
Nithish Kumar Reddy,25,485.0,365.0,31.0,25.0,17.0,28.529411764705884,132.87671232876713,0.15342465753424658,141.0,255.0,8.0,23.3,10.851063829787234,31.875,17.625,55.143271555197416,0.7560283687943263,55.89929992399174
Noor Ahmad,37,20.0,35.0,2.0,0.0,8.0,2.5,57.142857142857146,0.05714285714285714,796.0,1088.0,48.0,132.4,8.201005025125628,22.666666666666668,16.583333333333332,22.185714285714283,21.55175879396985,43.737473079684136
O Thomas,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,85.0,5.0,10.2,8.225806451612902,17.0,12.4,0.4,0.04838709677419396,0.44838709677419397
OA Shah,22,506.0,389.0,34.0,23.0,15.0,33.733333333333334,130.0771208226221,0.14652956298200515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.147060839760066,0.2,56.34706083976007
OC McCoy,8,8.0,5.0,0.0,1.0,1.0,8.0,160.0,0.2,163.0,255.0,11.0,27.1,9.386503067484663,23.181818181818183,14.818181818181818,55.900000000000006,2.697546012269939,58.597546012269945
OF Smith,6,51.0,44.0,1.0,5.0,3.0,17.0,115.9090909090909,0.13636363636363635,91.0,179.0,7.0,15.1,11.802197802197803,25.571428571428573,13.0,44.6,-0.025274725274725574,44.574725274725274
P Amarnath,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,241.0,7.0,22.0,10.954545454545455,34.42857142857143,18.857142857142858,0.6000000000000001,0.22424242424242402,0.8242424242424241
P Awana,33,5.0,14.0,0.0,0.0,2.0,2.5,35.714285714285715,0.0,751.0,1046.0,43.0,125.1,8.356857523302264,24.325581395348838,17.46511627906977,14.814285714285713,19.00439414114514,33.81867985543086
P Chopra,1,8.0,6.0,2.0,0.0,1.0,8.0,133.33333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.86666666666667,0.2,50.06666666666667
P Dogra,12,127.0,138.0,4.0,5.0,11.0,11.545454545454545,92.02898550724638,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.631225296442686,0.2,33.83122529644269
P Dubey,5,23.0,33.0,2.0,0.0,1.0,23.0,69.6969696969697,0.06060606060606061,78.0,112.0,2.0,13.0,8.615384615384615,56.0,39.0,31.72121212121212,-1.5794871794871792,30.141724941724938
P Kumar,119,340.0,314.0,22.0,17.0,38.0,8.947368421052632,108.28025477707007,0.12420382165605096,2525.0,3342.0,102.0,420.5,7.941386138613861,32.76470588235294,24.754901960784313,46.64710023466309,48.62566336633664,95.27276360099972
P Negi,46,365.0,289.0,27.0,16.0,26.0,14.038461538461538,126.29757785467127,0.14878892733564014,716.0,954.0,38.0,119.2,7.994413407821229,25.105263157894736,18.842105263157894,48.4804365184988,16.612290502793297,65.09272702129209
P Parameswaran,8,1.0,2.0,0.0,0.0,0.0,1.0,50.0,0.0,155.0,226.0,9.0,25.5,8.748387096774193,25.11111111111111,17.22222222222222,16.2,1.8870967741935485,18.087096774193547
P Prasanth,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,1.0,18.0,18.0,6.0,0.1,-5.366666666666666,-5.266666666666667
P Ray Barman,1,19.0,24.0,2.0,0.0,1.0,19.0,79.16666666666667,0.08333333333333333,24.0,56.0,0.0,4.0,14.0,56.0,24.0,33.016666666666666,-4.191666666666666,28.825
P Sahu,5,19.0,13.0,1.0,1.0,1.0,19.0,146.15384615384616,0.15384615384615385,105.0,152.0,3.0,17.3,8.685714285714285,50.666666666666664,35.0,54.92307692307693,-1.0999999999999996,53.823076923076925
P Simran Singh,52,1355.0,887.0,141.0,71.0,51.0,26.568627450980394,152.76211950394588,0.23900789177001128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.33624466697614,0.2,61.536244666976145
P Suyal,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,154.0,2.0,16.4,9.24,77.0,50.0,0.5,-1.7679999999999998,-1.2679999999999998
PA Patel,136,2848.0,2358.0,365.0,49.0,126.0,22.603174603174605,120.78032230703987,0.17557251908396945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.786816915061195,0.2,49.9868169150612
PA Reddy,10,164.0,160.0,15.0,2.0,10.0,16.4,102.5,0.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.435,0.2,39.635000000000005
PBB Rajapaksa,13,277.0,191.0,22.0,15.0,13.0,21.307692307692307,145.0261780104712,0.193717277486911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.905275875956505,0.2,56.10527587595651
PC Valthaty,23,505.0,418.0,61.0,20.0,22.0,22.954545454545453,120.8133971291866,0.1937799043062201,151.0,207.0,7.0,25.1,8.225165562913906,29.571428571428573,21.571428571428573,49.40143540669857,1.0417218543046363,50.4431572610032
PD Collingwood,7,203.0,156.0,9.0,13.0,5.0,40.6,130.12820512820514,0.14102564102564102,89.0,101.0,5.0,14.5,6.808988764044943,20.2,17.8,58.29897435897436,0.46853932584269686,58.76751368481706
PD Salt,34,1056.0,601.0,122.0,56.0,31.0,34.064516129032256,175.7071547420965,0.2961730449251248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.56141377274434,0.2,72.76141377274435
PH Solanki,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,39.0,2.0,6.0,6.5,19.5,18.0,0.2,-0.9388888888888889,-0.7388888888888889
PHKD Mendis,5,92.0,69.0,7.0,2.0,4.0,23.0,133.33333333333334,0.13043478260869565,42.0,60.0,2.0,7.0,8.571428571428571,30.0,21.0,51.90869565217392,-1.5619047619047617,50.346790890269155
PJ Cummins,72,612.0,402.0,39.0,41.0,30.0,20.4,152.23880597014926,0.19900497512437812,1619.0,2436.0,82.0,269.5,9.027794935145153,29.70731707317073,19.74390243902439,62.01174129353234,38.3017912291538,100.31353252268613
PJ Sangwan,42,26.0,44.0,1.0,0.0,8.0,3.25,59.09090909090909,0.022727272727272728,862.0,1267.0,44.0,143.4,8.819025522041764,28.795454545454547,19.59090909090909,22.881818181818183,19.364501160092807,42.24631934191099
PK Garg,19,273.0,241.0,16.0,9.0,18.0,15.166666666666666,113.27800829875518,0.1037344398340249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.22475795297372,0.2,42.42475795297372
PM Sarvesh Kumar,2,1.0,2.0,0.0,0.0,0.0,1.0,50.0,0.0,30.0,42.0,1.0,5.0,8.4,42.0,30.0,15.6,-2.013333333333333,13.586666666666666
PN Mankad,5,97.0,73.0,13.0,2.0,3.0,32.333333333333336,132.87671232876713,0.2054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.10593607305936,0.2,57.305936073059364
PP Chawla,192,624.0,563.0,56.0,20.0,54.0,11.555555555555555,110.8348134991119,0.1349911190053286,3852.0,5179.0,201.0,642.0,8.066978193146417,25.766169154228855,19.16417910447761,54.37248865206236,98.09034267912773,152.4628313311901
PP Ojha,90,16.0,45.0,0.0,0.0,11.0,1.4545454545454546,35.55555555555556,0.0,1901.0,2399.0,99.0,316.5,7.571804313519201,24.232323232323232,19.2020202020202,19.14848484848485,47.23887427669648,66.38735912518132
PP Shaw,79,1892.0,1283.0,238.0,61.0,79.0,23.949367088607595,147.46687451286047,0.23304754481683554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4807600856379,0.2,58.6807600856379
PR Shah,9,92.0,91.0,9.0,2.0,8.0,11.5,101.0989010989011,0.12087912087912088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.44725274725275,0.2,37.64725274725275
PSP Handscomb,1,6.0,12.0,0.0,0.0,1.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.2,17.599999999999998
PV Tambe,33,18.0,39.0,1.0,0.0,2.0,9.0,46.15384615384615,0.02564102564102564,660.0,866.0,28.0,110.0,7.872727272727273,30.928571428571427,23.571428571428573,21.05897435897436,11.646666666666667,32.70564102564103
PVD Chameera,19,53.0,42.0,3.0,3.0,4.0,13.25,126.19047619047619,0.14285714285714285,387.0,640.0,15.0,64.3,9.922480620155039,42.666666666666664,25.8,47.51428571428571,4.5310077519379846,52.0452934662237
PVSN Raju,2,1.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,24.0,54.0,2.0,4.0,13.5,27.0,12.0,30.599999999999998,-3.033333333333333,27.566666666666663
PWA Mulder,1,9.0,11.0,1.0,0.0,1.0,9.0,81.81818181818181,0.09090909090909091,6.0,16.0,0.0,1.0,16.0,16.0,6.0,29.96363636363636,-4.766666666666667,25.196969696969695
PWH de Silva,37,81.0,88.0,7.0,1.0,15.0,5.4,92.04545454545455,0.09090909090909091,798.0,1134.0,47.0,133.0,8.526315789473685,24.127659574468087,16.97872340425532,33.791818181818186,20.95388471177945,54.74570289359764
Pankaj Singh,17,7.0,12.0,0.0,0.0,2.0,3.5,58.333333333333336,0.0,301.0,472.0,11.0,50.1,9.408637873754154,42.90909090909091,27.363636363636363,20.4,2.684717607973422,23.08471760797342
Parvez Rasool,11,17.0,20.0,1.0,0.0,2.0,8.5,85.0,0.05,198.0,273.0,4.0,33.0,8.272727272727273,68.25,49.5,30.799999999999997,-0.47777777777777786,30.32222222222222
Prince Yadav,6,5.0,10.0,0.0,0.0,0.0,5.0,50.0,0.0,137.0,226.0,5.0,22.5,9.897810218978103,45.2,27.4,17.6,-0.4620437956204383,17.137956204379563
Priyansh Arya,18,545.0,299.0,60.0,31.0,18.0,30.27777777777778,182.2742474916388,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.88034188034187,0.2,73.08034188034188
Q de Kock,115,3312.0,2472.0,325.0,134.0,109.0,30.38532110091743,133.98058252427185,0.18567961165048544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.661895430658234,0.2,56.86189543065824
R Ashwin,217,833.0,705.0,64.0,29.0,63.0,13.222222222222221,118.15602836879432,0.13191489361702127,4714.0,5721.0,205.0,785.4,7.28171404327535,27.90731707317073,22.995121951219513,58.77399527186761,100.32418328383538,159.098178555703
R Bhatia,94,342.0,284.0,24.0,13.0,30.0,11.4,120.4225352112676,0.13028169014084506,1638.0,2059.0,82.0,273.0,7.542124542124542,25.109756097560975,19.975609756097562,49.692394366197185,38.74737484737485,88.43976921357203
R Bishnoi,3,19.0,17.0,1.0,2.0,3.0,6.333333333333333,111.76470588235294,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5921568627451,0.2,39.7921568627451
R Dhawan,37,210.0,187.0,18.0,7.0,11.0,19.09090909090909,112.29946524064171,0.13368983957219252,665.0,922.0,27.0,110.5,8.318796992481204,34.148148148148145,24.62962962962963,46.6,11.01248120300752,57.61248120300752
R Dravid,82,2174.0,1882.0,269.0,28.0,77.0,28.233766233766232,115.5154091392136,0.15781083953241232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.604346025918815,0.2,49.80434602591882
R Goyal,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,34.0,0.0,4.0,8.5,34.0,24.0,0.1,-2.5416666666666665,-2.4416666666666664
R McLaren,18,159.0,171.0,14.0,1.0,8.0,19.875,92.98245614035088,0.08771929824561403,357.0,558.0,14.0,59.3,9.378151260504202,39.857142857142854,25.5,38.599122807017544,4.194397759103641,42.79352056612119
R Minz,2,6.0,15.0,0.0,0.0,2.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.2,13.399999999999999
R Ninan,2,3.0,6.0,0.0,0.0,1.0,3.0,50.0,0.0,36.0,65.0,3.0,6.0,10.833333333333334,21.666666666666668,12.0,16.3,-1.7333333333333334,14.566666666666666
R Parag,75,1570.0,1106.0,112.0,87.0,61.0,25.737704918032787,141.95298372513562,0.17992766726943943,295.0,478.0,9.0,49.1,9.722033898305085,53.111111111111114,32.77777777777778,57.87953043014259,1.5894915254237285,59.46902195556632
